id,sum_pos,sum_neg,min_neg,max_pos,num_comments,has_images,has_code_snippets,merged
processing-processing-3997,1,-2,-2,1,1,False,False,True
eJourn-al-eJournal-307,1,0,0,1,1,False,False,True
owncloud-core-19524,1,-2,-2,1,1,False,False,False
root-mirror-cling-82,2,-1,-1,2,1,False,False,False
makersacademy-takeaway-challenge-219,1,0,0,1,1,False,False,False
angular-angular-4684,0,-1,-1,0,1,True,False,False
KIClubinfo-upont-251,2,-1,-1,2,1,False,False,False
kubernetes-heapster-1641,0,-1,-1,0,1,False,False,True
DefactoSoftware-website-774,2,0,0,2,1,False,False,True
eGovPDX-portlandor-115,1,-1,-1,1,1,False,False,True
fabric8io-fabric8-test-327,1,0,0,1,1,False,False,True
RackHD-on-build-config-9,1,-1,-1,1,1,False,False,False
JabRef-jabref-2059,1,0,0,1,1,False,False,True
wireapp-wire-server-387,2,-1,-1,2,1,True,False,True
yarnpkg-yarn-2780,2,-1,-1,2,1,True,False,True
BallAerospace-COSMOS-367,1,0,0,1,1,False,False,True
deepmipt-DeepPavlov-621,2,0,0,2,1,False,False,True
omichel-webots-doc-865,0,-3,-3,0,1,True,False,True
DynamoDS-Dynamo-7923,1,-2,-2,1,1,False,False,True
akka-akka-21822,1,-1,-1,1,1,False,False,True
home-assistant-home-assistant-4172,1,0,0,1,1,False,False,True
projectacrn-acrn-hypervisor-1067,1,0,0,1,1,False,False,True
amplab-tachyon-738,1,-2,-2,1,1,False,False,True
char0n-ramda-adjunct-714,1,0,0,1,1,False,False,True
Nexosis-nexosisclient-net-1,1,0,0,1,1,False,False,True
keybase-client-8345,2,0,0,2,1,False,False,True
theforeman-foreman_remote_execution-292,1,-1,-1,1,1,True,False,True
hpcugent-easybuild-easyconfigs-1410,2,-3,-3,2,1,False,False,False
rails-rails-26905,1,-2,-2,1,1,True,False,True
LambdaSchool-Node-Express-Lab-522,0,-1,-1,0,1,False,False,False
mantidproject-mantid-14422,1,-1,-1,1,1,False,False,True
wireapp-wire-desktop-378,2,0,0,2,1,True,False,True
callmenick-Slack-CSS-Logo-3,0,-2,-2,0,1,False,False,False
LambdaSchool-Sprint-Challenge-Authentication-108,3,0,0,3,1,False,False,False
Peripli-service-broker-proxy-cf-20,0,-1,-1,0,1,False,False,True
ampproject-amphtml-11800,4,0,0,4,1,False,False,True
prosif-homegames-5,1,-2,-2,1,1,False,False,True
PagerDuty-devdocs-71,2,0,0,2,1,False,False,False
aspnet-EntityFramework-3167,1,-2,-2,1,1,False,False,False
joomla-joomla-cms-20417,1,-1,-1,1,1,True,False,True
cmsc22000-project-2018-redis-tries-103,0,-2,-2,0,1,True,False,True
apache-incubator-beam-866,1,0,0,1,1,False,False,False
VoltDB-voltdb-2770,1,0,0,1,1,False,False,False
eclipse-smarthome-6646,3,-2,-2,3,1,True,False,True
firebase-firebase-js-sdk-334,2,-2,-2,2,1,True,False,True
Microsoft-vscode-58084,1,-2,-2,1,1,False,False,False
pfsense-pfsense-3306,1,-1,-1,1,1,True,False,True
dask-distributed-1032,1,-1,-1,1,1,True,False,True
aybabtme-iocontrol-7,1,-2,-2,1,1,True,False,True
Microsoft-sarif-sdk-332,1,0,0,1,1,False,False,True
Wikia-app-12433,2,-1,-1,2,1,False,True,True
stylelint-stylelint-1697,2,-1,-1,2,1,False,False,True
kubernetes-perf-tests-176,1,-1,-1,1,1,False,False,True
GoogleCloudPlatform-appengine-java-vm-runtime-261,1,0,0,1,1,False,False,True
opencivicdata-scrapers-us-state-18,1,0,0,1,1,False,False,True
dotnet-coreclr-15100,1,0,0,1,1,True,False,True
bolt-design-system-bolt-268,1,-1,-1,1,1,True,False,True
AnalyticalGraphicsInc-3d-tiles-tools-27,2,-1,-1,2,1,False,False,False
PowerShell-PowerShell-3110,2,-1,-1,2,1,True,False,True
yourwebmaker-github-for-developers-7-6,1,0,0,1,1,False,False,True
NixOS-nixpkgs-19668,1,-1,-1,1,1,True,False,True
zestedesavoir-zds-site-2578,2,-1,-1,2,1,False,False,True
debezium-debezium.github.io-202,2,-1,-1,2,1,False,False,True
Taskana-taskana-400,1,0,0,1,1,False,False,False
gcmd-gnome-commander-11,2,-1,-1,2,1,False,False,True
andela-gondor-rc-34,3,0,0,3,1,True,False,True
eskimor-purescript-bridge-15,1,-2,-2,1,1,False,False,True
astropy-astroplan-61,2,-2,-2,2,1,True,False,True
nodejs-node-12654,2,-2,-2,2,1,True,False,False
marcopeg-grocery-list-15,1,0,0,1,1,True,False,True
OCA-website-171,0,-1,-1,0,1,True,False,True
cakephp-cakephp-7139,1,-1,-1,1,1,False,False,False
samtools-htsjdk-482,3,-3,-3,3,1,True,False,False
HubSpot-Baragon-112,0,-1,-1,0,1,False,False,True
kubernetes-heapster-1544,1,-1,-1,1,1,True,False,True
puppetlabs-pdk-320,1,-1,-1,1,1,False,False,False
portainer-portainer-1766,1,-2,-2,1,1,False,False,False
SwiftGen-SwiftGen-495,3,0,0,3,1,False,False,True
alibaba-Dragonfly-130,1,0,0,1,1,True,False,True
conda-forge-staged-recipes-3304,3,0,0,3,1,True,False,True
ros-planning-moveit_ros-728,3,-3,-3,3,1,True,False,False
RaRe-Technologies-gensim-1756,1,-1,-1,1,1,False,False,True
spring-cloud-spring-cloud-netflix-2344,1,0,0,1,1,True,False,False
dimagi-commcare-core-654,1,-2,-2,1,1,False,False,True
mozilla-payments-ui-335,0,-1,-1,0,1,True,False,True
frostney-react-native-bluetooth-state-6,2,-1,-1,2,1,False,False,False
raywenderlich-swift-algorithm-club-428,2,-2,-2,2,1,True,False,True
quicwg-base-drafts-2080,1,-2,-2,1,1,True,False,True
selivanov-d-train_manager-4,1,0,0,1,1,False,False,True
adicu-adi-static-16,1,0,0,1,1,False,False,True
OrchardCMS-OrchardCore-1467,0,-2,-2,0,1,False,False,True
danethurber-webpack-manifest-plugin-61,1,-2,-2,1,1,True,False,False
Azure-azure-powershell-3703,1,0,0,1,1,False,False,True
alpinelinux-aports-3967,2,-1,-1,2,1,True,False,False
denoland-deno-519,2,-2,-2,2,1,False,False,False
dominikh-go-mode.el-188,0,-1,-1,0,1,False,False,False
elm-street-technology-elevate-ui-158,1,-1,-1,1,1,False,False,True
rancher-ui-1345,0,-1,-1,0,1,False,False,True
jsettlers-settlers-remake-313,2,-1,-1,2,1,False,False,True
sindresorhus-meow-100,1,-2,-2,1,1,True,False,False
eclipse-vert.x-1744,1,-1,-1,1,1,False,False,True
google-gapid-1266,0,-1,-1,0,1,False,False,True
civicrm-civihr-1087,2,-1,-1,2,1,True,False,True
bcgov-gwells-574,1,0,0,1,1,False,False,False
terrestris-geostyler-440,0,-1,-1,0,1,False,False,True
CartoDB-cartodb-7552,1,-1,-1,1,1,False,False,True
xamarin-xamarin-android-459,1,0,0,1,1,True,False,True
phoenixframework-phoenix_guides-223,2,0,0,2,1,False,False,True
apache-mahout-203,1,0,0,1,1,True,False,True
realm-realm-core-3087,1,-1,-1,1,1,True,False,True
dimagi-commcare-hq-14345,1,0,0,1,1,False,False,True
David-Hanna-CS483New-92,1,0,0,1,1,False,False,True
sankar2207-recipes-1,0,-1,-1,0,1,False,False,True
ribtoks-xpiks-586,3,-2,-2,3,1,True,False,True
DefinitelyTyped-DefinitelyTyped-25304,1,0,0,1,1,True,False,True
Citadel-Station-13-Citadel-Station-13-7867,1,-2,-2,1,1,False,False,True
aeternity-epoch-1605,1,-1,-1,1,1,True,False,True
spechub-Hets-1763,1,-1,-1,1,1,True,False,True
kontena-kontena-docker-ipam-plugin-55,2,-1,-1,2,1,True,False,True
Azure-azure-sdk-for-net-1614,1,-1,-1,1,1,False,False,True
HazyResearch-fonduer-52,1,-1,-1,1,1,True,False,True
cloudfoundry-gorouter-92,2,-2,-2,2,1,True,False,False
borisyankov-DefinitelyTyped-5063,1,-2,-2,1,1,True,False,False
tunnelvisionlabs-antlr4ts-350,1,-1,-1,1,1,False,False,False
istio-istio-10286,1,0,0,1,1,False,False,False
GoogleChrome-lighthouse-5902,1,-1,-1,1,1,True,True,True
grpc-grpc-go-601,1,-1,-1,1,1,False,False,True
yarnpkg-yarn-3578,1,-1,-1,1,1,True,False,True
OsnaCS-uosql-server-68,1,0,0,1,1,False,False,True
SecurityInnovation-PGPy-206,1,0,0,1,1,False,False,True
square-go-jose-27,1,0,0,1,1,False,False,True
mozilla-TUID-49,0,-1,-1,0,1,True,False,True
querydsl-querydsl-1370,1,-1,-1,1,1,False,False,True
cloverfield-tools-universal-react-boilerplate-68,0,-1,-1,0,1,False,False,True
nyaruka-rapidpro-1849,2,0,0,2,1,False,False,True
mozilla-telemetry-airflow-215,2,-1,-1,2,1,True,False,True
Bluethefurry-EasyAdmin-57,1,0,0,1,1,False,False,True
mesonbuild-meson-2498,1,-1,-1,1,1,False,False,True
likth-test-PR-1,1,0,0,1,1,False,False,False
unepwcmc-unep-wcmc.org-57,1,-2,-2,1,1,False,True,True
tendermint-tendermint-435,3,0,0,3,1,False,False,False
angular-material-10517,1,0,0,1,1,True,False,False
inspirehep-inspire-schemas-222,0,-1,-1,0,1,False,False,False
LPGhatguy-mab-31,2,0,0,2,1,False,False,True
syncthing-syncthing-3029,1,-2,-2,1,1,False,False,False
OpenRCT2-OpenRCT2-2993,0,-1,-1,0,1,False,False,True
wso2-testgrid-1110,1,-1,-1,1,1,True,False,True
Addepar-ember-widgets-230,1,-1,-1,1,1,False,False,True
livingsocial-lein-dependency-check-4,1,0,0,1,1,False,False,True
elastic-beats-2045,2,0,0,2,1,False,False,False
browscap-browscap-1578,0,-1,-1,0,1,True,False,True
pfnet-chainer-2035,1,0,0,1,1,False,False,True
forkcms-forkcms-1301,2,0,0,2,1,False,False,True
ethereum-solidity-3474,1,-2,-2,1,1,False,False,True
ChristopherDavenport-ember-33,0,-1,-1,0,1,False,False,True
coreos-rkt-1223,2,-3,-3,2,1,True,False,True
aquaris-dev-aquaris-dev.github.io-9,1,0,0,1,1,False,False,True
javaparser-javaparser-579,0,-2,-2,0,1,False,False,True
ianstormtaylor-slate-443,1,-1,-1,1,1,True,False,True
SublimeLinter-SublimeLinter-866,1,0,0,1,1,False,False,True
geometalab-osmaxx-204,1,-2,-2,1,1,True,False,True
edx-edx-platform-12323,0,-1,-1,0,1,False,False,False
AlecAivazis-survey-78,2,0,0,2,1,True,False,True
IBM-Watson-design-library-214,0,-1,-1,0,1,False,False,True
SchibstedSpain-Barista-192,2,-2,-2,2,1,True,False,True
Kdyby-DoctrineCache-9,1,-4,-4,1,1,True,False,True
DMPRoadmap-roadmap-453,1,0,0,1,1,False,False,True
sagansystems-go-multierror-1,2,-1,-1,2,1,True,False,True
BuoyHealth-symptomcss-16,1,-1,-1,1,1,False,False,True
cernanalysispreservation-analysispreservation.cern.ch-449,2,-2,-2,2,1,False,False,False
fastbuild-fastbuild-118,1,0,0,1,1,False,False,True
Polymer-polymer-5357,1,0,0,1,1,False,False,True
ffriedl89-timetracking-25,1,0,0,1,1,False,False,True
tangrams-outdoor-style-69,1,0,0,1,1,False,False,True
UWPCE-PythonCert-ClassRepos-Self_Paced-Online-488,0,-1,-1,0,1,False,False,True
hyperapp-hyperapp-233,2,-3,-3,2,1,True,False,True
seek-oss-seek-style-guide-239,1,0,0,1,1,False,False,True
QwantResearch-erdapfel-59,2,-1,-1,2,1,True,False,True
Caleydo-lineupjs-223,0,-2,-2,0,1,False,False,True
ETICINSATechnologies-Keros-Front-24,1,0,0,1,1,False,False,True
lightninglabs-lightning-app-421,1,0,0,1,1,False,False,True
aspnet-DnxTools-9,0,-2,-2,0,1,False,False,True
stardust-ui-react-159,1,0,0,1,1,True,False,True
tangrams-bubble-wrap-202,3,-1,-1,3,1,False,False,False
ably-docs-184,1,-1,-1,1,1,False,False,True
nimbl3-rails-templates-53,2,0,0,2,1,False,False,True
codegangsta-negroni-108,2,-2,-2,2,1,True,False,True
refinery-platform-refinery-platform-2200,2,-1,-1,2,1,True,False,True
TryGhost-Ghost-10252,1,-1,-1,1,1,True,False,True
flavour-eden-1209,1,0,0,1,1,False,False,True
Microsoft-ChakraCore-118,1,-2,-2,1,1,False,False,False
ReactiveX-RxAndroid-239,1,0,0,1,1,False,False,True
qmetric-tslint-config-qmetric-1,1,-2,-2,1,1,False,True,True
oshi-oshi-289,0,-1,-1,0,1,True,False,True
FriendsOfPHP-PHP-CS-Fixer-3717,1,0,0,1,1,False,False,False
SyncFree-antidote-153,1,-1,-1,1,1,False,False,True
apache-spark-7197,1,-2,-2,1,1,True,False,False
harschware-bats-1,1,0,0,1,1,False,False,True
NebulousLabs-Sia-UI-115,1,-2,-2,1,1,False,False,True
Microsoft-vscode-azureappservice-128,1,-1,-1,1,1,True,False,True
scipy-lectures-scipy-lecture-notes-185,3,-1,-1,3,1,False,False,True
owncloud-notifications-147,2,0,0,2,1,True,False,True
njleonzhang-vue-data-tables-113,1,0,0,1,1,True,True,True
letsdoitworld-World-Cleanup-Day-213,1,-1,-1,1,1,False,False,True
pyarn-pyarn-18,2,0,0,2,1,False,False,True
strimzi-strimzi-332,1,-2,-2,1,1,False,False,False
toolkit-for-ynab-toolkit-for-ynab-482,1,-1,-1,1,1,False,False,True
SmarterApp-TDS_ExamService-118,1,0,0,1,1,False,False,True
blue-yonder-postgraas_server-10,1,0,0,1,1,False,False,True
microsoftgraph-microsoft-graph-docs-2967,1,-1,-1,1,1,False,False,False
Goodly-TextThresher-11,2,-1,-1,2,1,True,False,True
tomaka-winit-298,1,0,0,1,1,False,False,True
paypal-glamorous-247,3,-1,-1,3,1,False,False,True
dlang-phobos-4633,1,0,0,1,1,False,False,True
opendatakit-collect-1672,2,-2,-2,2,1,True,False,True
istio-istio-3056,1,-1,-1,1,1,False,False,True
OpenSCAP-scap-security-guide-2326,2,-1,-1,2,1,True,False,True
shoopio-shoop-395,1,-1,-1,1,1,True,False,False
tgstation--tg-station-12406,0,-1,-1,0,1,False,False,True
andela-mont-blanc-cfh-56,2,0,0,2,1,False,False,False
ARMmbed-mbedtls-348,2,-2,-2,2,1,True,False,True
zephyrproject-rtos-zephyr-11346,3,-2,-2,3,1,True,False,False
flerdacodeu-CodeU-2018-Group10-21,3,-1,-1,3,1,False,False,True
alv-ch-jobroom-integration-63,1,-1,-1,1,1,False,False,True
AliSoftware-Dip-UI-1,1,0,0,1,1,False,False,True
Mercesa-DirectX11Project-8,1,0,0,1,1,False,False,True
kbase-narrative-1340,1,0,0,1,1,True,False,True
drone-plugins-drone-sftp-cache-7,0,-2,-2,0,1,False,False,False
OCA-sale-workflow-751,1,-2,-2,1,1,False,False,True
nipy-dipy-1067,1,-2,-2,1,1,False,False,True
mozilla-activity-stream-2992,1,0,0,1,1,False,False,True
Fitbit-angular-translate-loader-70,2,-3,-3,2,1,True,False,True
ppy-osu-210,1,-1,-1,1,1,False,False,True
hyperledger-burrow-757,1,-1,-1,1,1,False,False,True
rackerlabs-zoolander-210,2,-1,-1,2,1,True,True,True
Navisite-staticdhcpd-2,0,-2,-2,0,1,False,False,False
exhi-hoist-react-763,1,0,0,1,1,False,False,True
kubernetes-charts-4396,0,-2,-2,0,1,True,False,False
withbuddies-ServiceStack.Text-5,1,-1,-1,1,1,False,False,True
intel-analytics-analytics-zoo-535,0,-1,-1,0,1,True,False,True
wmde-FundraisingFrontend-1335,0,-2,-2,0,1,True,True,True
strongloop-loopback-sdk-ios-30,1,0,0,1,1,True,False,True
mattbaker-guessing-game-2,2,0,0,2,1,True,False,False
nyu-dl-NLP_DL_Lecture_Note-2,1,0,0,1,1,False,False,True
edx-edx-ora2-779,2,-2,-2,2,1,False,False,True
wildland-ember-authenticate-me-46,2,0,0,2,1,False,False,True
runelite-runelite-5351,3,-1,-1,3,1,True,True,True
streamr-app-streamr-web-36,1,0,0,1,1,False,False,True
appcelerator-titanium_mobile-9412,2,-1,-1,2,1,True,False,True
openmrs-openmrs-module-adminui-33,1,0,0,1,1,False,False,False
saalfeldlab-paintera-173,1,0,0,1,1,False,False,True
ngrx-platform-1295,2,0,0,2,1,False,False,True
flarum-core-577,0,-2,-2,0,1,False,False,True
dotnet-machinelearning-109,3,-2,-2,3,1,True,False,True
uf-mil-Sub8-149,2,-2,-2,2,1,False,False,True
apache-flink-7034,0,-3,-3,0,1,False,False,False
NSLS-II-dataportal-74,1,0,0,1,1,False,False,True
spotify-annoy-75,1,-2,-2,1,1,False,False,True
ritiek-spotify-downloader-186,2,-2,-2,2,1,False,False,False
os-autoinst-openQA-731,0,-1,-1,0,1,True,False,True
nexe-nexe-445,1,0,0,1,1,False,False,True
airbnb-javascript-825,1,0,0,1,1,False,False,True
datagovsg-beeline-frontend-667,0,-1,-1,0,1,False,False,True
perl6-Pod-To-HTML-34,2,-2,-2,2,1,True,False,False
zendframework-zend-expressive-351,2,0,0,2,1,False,False,True
4dn-dcic-fourfront-730,2,0,0,2,1,False,False,True
Igalia-snabbswitch-295,1,0,0,1,1,False,False,False
uwblueprint-dancefest-mobile-50,1,0,0,1,1,False,False,True
ofiwg-libfabric-4140,1,-1,-1,1,1,True,False,True
asdil12-pymultimonaprs-13,2,-2,-2,2,1,True,False,False
mixonic-ember-cli-deprecation-workflow-57,1,0,0,1,1,True,False,True
Bearcat-Hackers-RevolutionUC-Website-13,1,-1,-1,1,1,False,False,True
ofiwg-libfabric-2058,1,-1,-1,1,1,True,False,True
aws-amazon-ecs-agent-621,1,0,0,1,1,False,False,True
pyeve-cerberus-327,3,-2,-2,3,1,False,False,True
mfehr-voxblox-22,2,0,0,2,1,False,False,False
department-of-veterans-affairs-caseflow-5109,1,-1,-1,1,1,False,False,True
SonarSource-sonar-java-503,3,-1,-1,3,1,False,True,True
trilinos-Trilinos-2599,1,-1,-1,1,1,True,False,True
Civil-Service-Human-Resources-lpg-services-97,0,-2,-2,0,1,False,False,True
syncthing-syncthing-android-1197,0,-2,-2,0,1,False,False,True
expo-expo-2982,0,-1,-1,0,1,True,False,True
TinkerWorX-SharpCraft-29,1,-1,-1,1,1,False,False,True
WOVNio-WOVN.php-10,1,0,0,1,1,False,False,True
SatelliteQE-robottelo-2889,2,-1,-1,2,1,False,False,True
fedspendingtransparency-data-act-broker-backend-247,1,-1,-1,1,1,True,False,False
Fxrh-Quaternion-117,2,-1,-1,2,1,False,False,True
EDCD-EDDI-783,1,-1,-1,1,1,False,False,True
apache-nifi-minifi-cpp-131,1,-2,-2,1,1,True,False,False
Gregor-G-hello-world-1,3,0,0,3,1,False,False,True
AquaticInformatics-aquarius-sdk-net-20,1,-1,-1,1,1,False,False,True
GoogleCloudPlatform-google-cloud-node-1771,0,-2,-2,0,1,False,False,True
corey-f-dojo_rules-1,0,-1,-1,0,1,False,False,True
endlessm-eos-desktop-52,0,-2,-2,0,1,False,False,True
douban-libmc-66,1,-1,-1,1,1,True,False,True
hashicorp-terraform-8275,2,0,0,2,1,True,True,True
yourlabs-django-autocomplete-light-746,2,-1,-1,2,1,True,False,False
codefellows-seattle-javascript-401d15-lab-16-express-basic-auth-13,1,0,0,1,1,False,False,True
openshift-origin-11137,0,-1,-1,0,1,False,False,True
blockchain-My-Wallet-V3-293,1,-2,-2,1,1,True,False,False
ben-cunningham-pybot-53,1,-2,-2,1,1,False,False,True
angular-clutz-693,0,-1,-1,0,1,False,False,True
cilium-cilium-3937,1,0,0,1,1,True,False,True
VulnerabilityHistoryProject-chromium-vulnerabilities-189,0,-2,-2,0,1,True,False,True
Scalingo-go-scalingo-23,1,0,0,1,1,False,False,True
mdn-kumascript-789,2,-1,-1,2,1,True,False,True
ReactiveX-RxJava-2854,1,0,0,1,1,False,False,True
ray-project-ray-2065,0,-1,-1,0,1,False,False,True
Fingerfehler-fingerfehler-12,2,-1,-1,2,1,True,False,True
facebook-buck-583,2,-2,-2,2,1,False,False,False
intel-analytics-BigDL-705,0,-1,-1,0,1,False,False,True
docker-machine-859,1,-1,-1,1,1,False,False,True
ember-learn-cli-guides-80,2,-2,-2,2,1,False,False,True
drone-plugins-drone-docker-40,1,-2,-2,1,1,True,False,False
KSP-RO-RP-0-958,1,0,0,1,1,False,False,True
SUSE-machinery-589,1,0,0,1,1,False,False,False
benchflow-data-transformers-2,0,-1,-1,0,1,False,False,True
sindresorhus-refined-github-215,1,-2,-2,1,1,False,True,False
openucx-ucx-1114,2,-1,-1,2,1,False,False,True
PowerShell-PowerShell-Snap-12,2,-1,-1,2,1,False,True,True
apache-incubator-myriad-4,2,0,0,2,1,False,False,False
mongodb-docs-2739,0,-1,-1,0,1,False,False,False
ironhack-labs-lab-jquery-pizza-builder-25,1,0,0,1,1,False,False,False
yannickcr-eslint-plugin-react-1831,1,-1,-1,1,1,False,False,True
code-dot-org-code-dot-org-7954,1,0,0,1,1,False,False,True
DevExpress-golfclub-39,0,-1,-1,0,1,False,False,True
SmarterApp-RDW_Reporting-1313,0,-1,-1,0,1,False,False,True
mattermost-desktop-257,2,-2,-2,2,1,False,False,True
osumo-osumo-57,1,0,0,1,1,True,False,True
LeelaChessZero-lc0-501,0,-2,-2,0,1,False,False,True
pypa-virtualenv-1004,1,-1,-1,1,1,True,False,False
Taller-2-shared-server-56,1,0,0,1,1,False,False,True
facebook-AsyncDisplayKit-2987,0,-1,-1,0,1,False,False,True
danliris-dl-module-1140,1,0,0,1,1,False,False,True
zaach-jsonlint-105,2,-1,-1,2,1,True,False,True
torchbox-design-in-browser-bootstrap-57,2,0,0,2,1,False,False,True
cshinaver-TypeRight-11,0,-2,-2,0,1,False,False,True
mozilla-womenandweb-16,1,-1,-1,1,1,False,False,True
mozilla-web-ext-658,2,-3,-3,2,1,True,True,True
google-uribeacon-166,2,0,0,2,1,False,False,True
adaptlearning-adapt_authoring-1691,1,-1,-1,1,1,False,False,True
jenkinsci-jenkins-2895,1,0,0,1,1,False,False,True
fastlane-fastlane-6258,2,0,0,2,1,False,False,True
ambiata-snooze-40,0,-1,-1,0,1,False,False,True
TheOscars2-FoodApp-10,0,-2,-2,0,1,True,False,True
drone-docs-83,2,-1,-1,2,1,False,False,True
chef-supermarket-1411,1,-3,-3,1,1,True,False,True
artsy-metaphysics-1397,1,0,0,1,1,False,False,True
home-assistant-home-assistant.io-6255,2,0,0,2,1,False,False,True
kubernetes-gengo-46,1,-2,-2,1,1,True,False,True
github-orchestrator-196,3,0,0,3,1,True,False,True
codeforamerica-michigan-benefits-99,2,0,0,2,1,False,True,True
spencertipping-ni-4,2,-1,-1,2,1,False,False,True
kiwix-kiwix-js-453,0,-1,-1,0,1,False,False,True
rackerlabs-mimic-487,0,-1,-1,0,1,True,False,True
mozilla-MozStumbler-1432,1,-3,-3,1,1,True,False,False
apache-spark-15490,2,-2,-2,2,1,False,False,False
raiden-network-raiden-2050,1,0,0,1,1,False,False,True
servo-servo-5745,1,-1,-1,1,1,False,False,True
jashkenas-underscore-2191,2,0,0,2,1,False,False,False
mrdoob-three.js-14493,1,0,0,1,1,False,False,False
ampproject-amphtml-16762,1,-1,-1,1,1,True,False,True
Alfresco-Aikau-842,1,0,0,1,1,False,False,True
atom-electron-4046,1,0,0,1,1,True,False,True
StoDevX-AAO-React-Native-565,1,0,0,1,1,False,False,True
Particular-NServiceBus.Metrics.PerformanceCounters-20,2,-2,-2,2,1,True,True,True
dart-lang-linter-907,1,-1,-1,1,1,True,False,True
binary-com-binary-static-4651,1,0,0,1,1,False,False,True
Sylius-Sylius-4866,1,0,0,1,1,False,False,True
mozilla-taar-13,2,-1,-1,2,1,True,False,True
matplotlib-matplotlib-10076,2,-2,-2,2,1,False,False,True
schedjoules-android-event-discovery-sdk-295,1,-2,-2,1,1,True,False,True
anchorchat-anchor-ui-746,0,-1,-1,0,1,False,False,True
ImageMarkup-isic-archive-240,0,-1,-1,0,1,False,False,True
fastify-fastify-plugin-39,2,0,0,2,1,False,False,True
open-orchestra-open-orchestra-media-admin-bundle-145,0,-1,-1,0,1,False,False,True
kubernetes-kubernetes-61501,1,-1,-1,1,1,False,False,True
cc65-cc65-353,1,0,0,1,1,False,False,True
test-kitchen-test-kitchen-1291,1,-1,-1,1,1,False,False,False
Microsoft-TypeScript-13624,1,-1,-1,1,1,False,False,False
UKHomeOffice-docker-nginx-proxy-77,1,-1,-1,1,1,False,True,True
Roshanjossey-first-contributions-2956,0,-1,-1,0,1,False,False,False
rdkit-rdkit-1330,1,-1,-1,1,1,True,False,True
Microsoft-vsts-agent-39,1,-1,-1,1,1,False,False,True
writethedocs-www-324,3,0,0,3,1,False,False,True
PolymerLabs-polylint-21,1,0,0,1,1,False,False,False
docker-libcontainer-457,0,-1,-1,0,1,False,False,False
esl-MongooseIM-2082,1,0,0,1,1,True,False,True
Homebrew-homebrew-core-21167,1,0,0,1,1,False,False,True
guardian-security-hq-53,2,0,0,2,1,False,False,True
lsst-daf_butler-21,2,-1,-1,2,1,False,False,True
openshift-origin-14505,1,-1,-1,1,1,False,False,True
decred-dcrd-91,1,-2,-2,1,1,False,False,True
apache-storm-2665,2,-2,-2,2,1,False,False,False
appcelerator-titanium-mobile-mocha-suite-92,1,0,0,1,1,True,False,True
fabric8-services-fabric8-auth-616,1,0,0,1,1,True,False,True
RIOT-OS-RIOT-9348,2,0,0,2,1,True,False,True
openzipkin-brave-837,0,-1,-1,0,1,True,False,False
shadow-robot-sr-build-tools-284,1,0,0,1,1,False,False,False
kontena-kontena-3185,0,-2,-2,0,1,True,False,True
servo-servo-13729,3,-1,-1,3,1,True,False,True
kubernetes-kubernetes-36911,2,-2,-2,2,1,False,False,True
caskroom-homebrew-cask-23492,1,0,0,1,1,False,False,True
biolab-orange3-2003,1,-1,-1,1,1,True,False,True
devLevi-learn-github2-2,1,0,0,1,1,False,False,True
openthread-openthread-2783,0,-1,-1,0,1,True,False,True
Laravel-Backpack-CRUD-1262,2,-2,-2,2,1,True,False,False
edx-edx-platform-15272,1,-2,-2,1,1,True,False,True
dimagi-commcare-hq-19201,1,-1,-1,1,1,False,False,True
DataDog-dd-trace-php-63,1,-2,-2,1,1,True,False,True
Sylius-AdminOrderCreationPlugin-105,1,0,0,1,1,True,False,True
a-panayotopoulos-int-perl-49,2,-1,-1,2,1,False,False,True
kubernetes-charts-2089,1,0,0,1,1,False,False,True
mozilla-socorro-2649,1,-1,-1,1,1,False,False,True
cms-sw-cmssw-24242,2,-3,-3,2,1,True,False,True
rapid7-metasploit-framework-10111,2,-2,-2,2,1,True,False,False
kylef-Stencil-98,2,-2,-2,2,1,False,False,True
Adalab-materiales-curso-front-end-70,1,-2,-2,1,1,True,False,True
kubernetes-heapster-921,1,-1,-1,1,1,True,False,True
chapel-lang-chapel-1251,1,-2,-2,1,1,True,False,True
redding-assert-268,1,0,0,1,1,False,False,True
rathena-rathena-2039,1,0,0,1,1,False,False,True
dminor-ouija-63,1,-2,-2,1,1,False,False,True
opensim-org-opensim-core-2161,1,-2,-2,1,1,False,False,False
openssl-openssl-6453,1,0,0,1,1,False,False,False
ChameleonCloud-g5k-checks-3,2,0,0,2,1,False,False,True
causes-scss-lint-349,2,0,0,2,1,True,False,False
whatwg-dom-301,1,-1,-1,1,1,False,False,False
mozilla-activity-stream-2909,0,-2,-2,0,1,True,False,True
vandenheuvel-tribler-110,1,0,0,1,1,False,False,True
mitodl-lore-870,1,0,0,1,1,False,False,True
Kotlin-Polytech-KotlinAsFirst2016-195,0,-1,-1,0,1,False,False,False
FriendsOfPHP-PHP-CS-Fixer-3135,2,0,0,2,1,True,False,True
alphagov-digitalmarketplace-buyer-frontend-412,1,-1,-1,1,1,False,False,True
w3c-wbs-design-25,1,-3,-3,1,1,False,False,True
rust-lang-rust-57020,1,0,0,1,1,True,False,True
magento-magento2-17660,1,0,0,1,1,False,False,False
owncloud-client-3838,1,-2,-2,1,1,False,False,True
barrettclark-rubocop-github-1,1,0,0,1,1,False,False,True
